#BLTrackFile2 
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
1.248345851249926 -1.3674682674355245 25 0 0 83.6356 -0.0919589 13 81 1 0 1 0 0 0 0 0 0 0.0978241 25.2126 0 0 0 -2.07802 0.637329 0 -0.221043 39.2817
-0.19190707695891807 0.8758863969154804 25 0 0 84.2023 1.53293 13 82 1 0 1 0 0 0 0 0 0 0.0956294 25.0931 0 0 0 -0.879685 2.42244 0 1.40575 40.7068
0.0848032473693574 1.0074098400933806 25 0 0 96.7694 0.36549 13 83 1 0 1 0 0 0 0 0 0 0.0899589 25.3534 0 0 0 2.17169 5.21456 0 0.242019 40.1534
0.03248831447156286 0.2558188072116403 25 0 0 69.3161 -0.0321311 13 84 1 0 1 0 0 0 0 0 0 0.105771 25.1623 0 0 0 -1.62977 -0.967783 0 -0.167477 39.1039
0.8905946876294597 -0.4715374733527135 25 0 0 81.5359 0.722423 13 85 1 0 1 0 0 0 0 0 0 0.098752 25.1123 0 0 0 -2.4974 0.472389 0 0.592827 39.3485
-1.611772085762939 1.4428020129645263 25 0 0 81.0698 0.881054 13 86 1 0 1 0 0 0 0 0 0 0.0981124 25.3044 0 0 0 -1.27599 -1.8962 0 0.751505 40.7785
0.017438554120221494 -2.9004172210236345 25 0 0 85.7458 0.143127 13 87 1 0 1 0 0 0 0 0 0 0.0964353 25.1254 0 0 0 -0.281224 -0.427101 0 0.0153098 38.6385
2.1596022937677124 2.2457925463912836 25 0 0 85.3113 -0.441387 13 88 1 0 1 0 0 0 0 0 0 0.0973067 25.3079 0 0 0 -1.19989 -0.0984576 0 -0.570255 38.2695
-0.6509255622452355 -0.7316520608825577 25 0 0 94.0125 0.0657254 13 89 1 0 1 0 0 0 0 0 0 0.0913523 25.0636 0 0 0 2.37068 -1.42425 0 -0.0581178 39.4219
-0.12099950935605608 2.088516803416366 25 0 0 96.2829 0.303341 13 90 1 0 1 0 0 0 0 0 0 0.0898155 25.0094 0 0 0 2.18938 2.51563 0 0.180754 39.9412
-0.21270112894624532 -5.1979895913793115 25 0 0 87.2493 0.514928 13 91 1 0 1 0 0 0 0 0 0 0.094865 25.0895 0 0 0 0.185426 -3.27131 0 0.388373 39.5784
-1.4315191865634327 -3.0132445762965268 25 0 0 80.1812 -0.53177 13 92 1 0 1 0 0 0 0 0 0 0.0984279 25.103 0 0 0 -1.32966 -1.60453 0 -0.66112 39.7769
0.1833016098001995 -0.7190899684180092 25 0 0 90.7496 1.08987 13 93 1 0 1 0 0 0 0 0 0 0.0932172 25.2203 0 0 0 1.77363 -3.7793 0 0.964281 39.4208
-2.4168332456146437 0.21066110337206304 25 0 0 88.2177 0.817082 13 94 1 0 1 0 0 0 0 0 0 0.0946615 25.4784 0 0 0 2.88193 1.21357 0 0.689836 39.5272
-1.8023194097429713 -1.2593106670813263 25 0 0 78.0236 0.854664 13 95 1 0 1 0 0 0 0 0 0 0.0991036 25.4535 0 0 0 -1.02996 2.72042 0 0.724011 40.7385
2.0677022891176393 2.0600722675973193 25 0 0 77.8584 0.0213275 13 96 1 0 1 0 0 0 0 0 0 0.102855 25.2975 0 0 0 -2.36313 -0.919373 0 -0.111851 38.0666
2.2393610966010424 -7.164149681419628 25 0 0 69.877 0.530417 13 97 1 0 1 0 0 0 0 0 0 0.10939 26.7991 0 0 0 -3.84383 1.3681 0 0.38897 39.602
-0.44746665457873247 1.8764768638980596 25 0 0 99.5414 0.210814 13 98 1 0 1 0 0 0 0 0 0 0.0885155 25.2511 0 0 0 5.06683 4.14392 0 0.0886278 40.1916
0.8617635215503597 -1.03919663634052 25 0 0 91.6142 -0.500308 13 99 1 0 1 0 0 0 0 0 0 0.0929368 25.0295 0 0 0 0.572519 -0.958436 0 -0.625255 38.8202
-0.1790726412222432 -0.8119083956521901 25 0 0 83.0966 -0.453777 13 100 1 0 1 0 0 0 0 0 0 0.0967723 25.1203 0 0 0 -1.90138 -3.04415 0 -0.581891 40.702
-1.8835629089233095 -2.3813113517504307 25 0 0 84.901 0.798457 13 101 1 0 1 0 0 0 0 0 0 0.0967341 25.3969 0 0 0 1.86675 -0.693839 0 0.669813 39.1928
1.0590185586820136 -3.718023841638708 25 0 0 98.4206 -0.592586 13 102 1 0 1 0 0 0 0 0 0 0.0895236 25.4364 0 0 0 2.85721 0.900615 0 -0.715929 39.9145
0.6644129993248327 1.9336457438709505 25 0 0 83.4849 1.84389 13 103 1 0 1 0 0 0 0 0 0 0.0971499 25.0787 0 0 0 -0.802805 0.318645 0 1.7156 39.2838
-0.08847651274183421 1.7304100761905 25 0 0 83.805 -0.574378 13 104 1 0 1 0 0 0 0 0 0 0.0966638 25.0492 0 0 0 -0.544083 0.810477 0 -0.702234 39.6339
-0.006124184675150746 -4.712535662551924 25 0 0 91.0482 -0.250655 13 105 1 0 1 0 0 0 0 0 0 0.092748 25.0368 0 0 0 0.0103907 -3.68309 0 -0.375488 39.6615
0.9506660679507491 -4.10963662328006 25 0 0 80.7897 -0.140318 13 106 1 0 1 0 0 0 0 0 0 0.0988117 25.3981 0 0 0 -1.79114 -0.0287167 0 -0.270594 40.4598
1.9612221955595925 -1.9204931359371025 25 0 0 70.0899 -1.14434 13 107 1 0 1 0 0 0 0 0 0 0.107867 25.4791 0 0 0 -5.71838 0.71117 0 -1.28195 40.584
0.4127955147556439 2.8870286550841597 25 0 0 97.0976 1.41545 13 108 1 0 1 0 0 0 0 0 0 0.089874 25.0199 0 0 0 2.35836 3.87271 0 1.2928 39.2376
1.361719212798807 -2.6912570606187027 25 0 0 94.272 0.54382 13 109 1 0 1 0 0 0 0 0 0 0.0907705 25.2603 0 0 0 0.23465 -0.445505 0 0.419958 40.5759
1.48437483085147 -1.2010933574748355 25 0 0 82.5074 0.915948 13 110 1 0 1 0 0 0 0 0 0 0.0985594 25.3749 0 0 0 -2.69488 1.65383 0 0.785939 39.9681
2.557324305391307 0.9496400248339375 25 0 0 84.335 0.0350851 13 111 1 0 1 0 0 0 0 0 0 0.0979217 25.7279 0 0 0 -2.49365 -2.69905 0 -0.0951831 39.9214
-0.9997251432227969 1.2334066510252408 25 0 0 82.0404 0.248836 13 112 1 0 1 0 0 0 0 0 0 0.0974364 25.2627 0 0 0 -1.86861 -2.07975 0 0.119902 40.6912
0.4376177126364701 -4.097631844848251 25 0 0 88.0707 0.599783 13 113 1 0 1 0 0 0 0 0 0 0.0943598 25.3607 0 0 0 -0.818034 -0.153132 0 0.473006 40.683
-1.2767103806700404 0.4996287290200828 25 0 0 90.1268 -0.962589 13 114 1 0 1 0 0 0 0 0 0 0.0929119 25.4246 0 0 0 0.641632 -3.82639 0 -1.08841 40.5732
2.9001816322909924 1.9103676894750012 25 0 0 94.5528 0.130493 13 115 1 0 1 0 0 0 0 0 0 0.0923602 25.917 0 0 0 -0.546068 -1.97219 0 0.00398393 40.0059
0.10519734135490433 -2.1875187811492856 25 0 0 82.1266 -0.432328 13 116 1 0 1 0 0 0 0 0 0 0.0981975 25.1817 0 0 0 -2.70499 0.272678 0 -0.561651 39.871
0.9161073858282163 2.65278012976294 25 0 0 87.9504 -0.1729 13 117 1 0 1 0 0 0 0 0 0 0.0941178 25.0708 0 0 0 -0.807202 2.75755 0 -0.298858 40.3658
0.8264317797756564 -3.4756146624506417 25 0 0 93.042 0.392591 13 118 1 0 1 0 0 0 0 0 0 0.0916154 25.3302 0 0 0 0.495835 0.212459 0 0.267944 40.6617
0.340644801974503 0.7218475460825272 25 0 0 92.497 0.383174 13 119 1 0 1 0 0 0 0 0 0 0.0930218 25.2302 0 0 0 1.63357 -2.65225 0 0.257723 38.5178
0.2347688905450639 2.7311682108126307 25 0 0 90.8839 0.527826 13 120 1 0 1 0 0 0 0 0 0 0.0928824 25.2171 0 0 0 0.33035 -0.459574 0 0.402489 40.1017
0.2411552075466632 -0.8368301907052885 25 0 0 91.1444 1.16684 13 121 1 0 1 0 0 0 0 0 0 0.0922048 25.4452 0 0 0 -0.181483 3.64937 0 1.04149 41.7033
-0.23355158229249628 0.2966338684325404 25 0 0 81.3043 -0.0743714 13 122 1 0 1 0 0 0 0 0 0 0.0974702 25.0187 0 0 0 -2.10608 -0.328562 0 -0.202818 40.5125
-1.4012481167938788 -2.5548810862811413 25 0 0 71.1307 -0.118814 13 123 1 0 1 0 0 0 0 0 0 0.103059 25.1572 0 0 0 -2.76014 -1.34255 0 -0.251978 40.0024
-0.41964452350257586 -1.0276714240570881 25 0 0 84.368 0.322561 13 124 1 0 1 0 0 0 0 0 0 0.0960699 25.0825 0 0 0 -1.34071 0.672375 0 0.195072 40.3805
-1.2311383166572654 4.1111894712734 25 0 0 90.709 0.0236366 13 125 1 0 1 0 0 0 0 0 0 0.0935679 25.3853 0 0 0 2.86175 1.28993 0 -0.102578 39.4611
1.822436026074189 -0.07494066922060481 25 0 0 87.6608 -0.116455 13 126 1 0 1 0 0 0 0 0 0 0.0947336 25.1918 0 0 0 -0.855646 -1.14363 0 -0.243135 39.9708
1.841500706329607 -3.1092727015644908 25 0 0 87.3676 0.421947 13 127 1 0 1 0 0 0 0 0 0 0.0953038 25.1913 0 0 0 -1.11786 -3.7315 0 0.294842 39.5689
2.0298676043609456 -1.9090472473205735 25 0 0 78.8646 2.16905 13 128 1 0 1 0 0 0 0 0 0 0.101179 25.2993 0 0 0 -3.45216 -2.49497 0 2.03717 39.5753
2.6956451600487443 3.5285671761038286 25 0 0 92.9373 -0.491506 13 129 1 0 1 0 0 0 0 0 0 0.0927011 25.2816 0 0 0 0.383664 2.93042 0 -0.616833 38.7046
-0.5319927048908195 2.2467897674944854 25 0 0 86.3605 1.32489 13 130 1 0 1 0 0 0 0 0 0 0.0952744 25.0744 0 0 0 0.10782 0.863823 0 1.19805 39.7144
-0.506168090004842 -2.843204503287439 25 0 0 73.6765 1.60774 13 131 1 0 1 0 0 0 0 0 0 0.101944 25.288 0 0 0 -1.61024 0.227548 0 1.47519 40.5036
-1.1979963335399253 -1.3899447682068569 25 0 0 73.3624 0.206272 13 132 1 0 1 0 0 0 0 0 0 0.102728 25.2451 0 0 0 -4.41683 1.76298 0 0.0732129 40.8736
0.0548081451127892 1.6173635962164188 25 0 0 89.8057 -0.173621 13 133 1 0 1 0 0 0 0 0 0 0.093967 25.3614 0 0 0 0.728252 -2.63003 0 -0.300086 39.6748
-0.2580811625470257 -0.4312117650852458 25 0 0 90.2963 -0.489261 13 134 1 0 1 0 0 0 0 0 0 0.0936233 25.0871 0 0 0 0.629721 1.48861 0 -0.614854 38.836
-0.02630021915546965 0.27859216239217416 25 0 0 87.7 0.110826 13 135 1 0 1 0 0 0 0 0 0 0.0942887 25.0801 0 0 0 -0.582049 -1.46442 0 -0.0152856 40.4135
3.008126430882611 1.7602335598215235 25 0 0 74.9688 0.503502 13 136 1 0 1 0 0 0 0 0 0 0.105122 25.3719 0 0 0 -3.59404 3.01764 0 0.368371 38.1226
-0.1038855786948163 2.83789001748535 25 0 0 96.6128 -1.14979 13 137 1 0 1 0 0 0 0 0 0 0.0895346 25.0503 0 0 0 2.30285 1.39759 0 -1.27226 40.1537
